669,31.113744/121.341878,1632565,1276
702,31.122449/121.582926,615453,490
291,30.963494/121.160188,60679,49
923,31.168938/121.54333,364276,299
413,31.025516/121.30169,126650,97
1605,31.227908/121.451169,4216,3
2211,31.260709/121.087935,180575,138
2919,31.405917/121.474805,1400,1
2867,31.379546/121.260455,13932,13
1784,31.236337/121.490883,3962,3
458,31.039424/121.225364,22792,17
77,30.827125/121.329382,142849,108
2694,31.318695/121.410448,115450,88
2646,31.310425/121.439368,107662,77
1076,31.188821/121.387044,844714,667
765,31.140384/121.620758,3066652,2376
793,31.147783/121.366475,612459,484
711,31.124501/121.32791,1939897,1530
774,31.143297/121.132883,2062017,1581
1691,31.232971/121.47882,0,0
2411,31.2798/121.459715,202377,171
1142,31.195321/121.445546,71566,57
380,31.014893/121.047477,10001,9
274,30.950067/121.449083,1284139,1000
2162,31.256807/121.518545,479557,393
33,30.749894/121.270796,162131,121
2737,31.32899/121.323419,1074074,837
1049,31.185812/121.457923,365164,270
2550,31.298177/121.473198,706602,541
2679,31.31724/121.237444,814492,627
2055,31.249708/121.429775,4254,3
1395,31.214059/121.37764,388176,313
782,31.144812/121.119606,1320794,1013
260,30.941447/121.293964,280163,222
780,31.144212/121.50825,1032192,883
215,30.918525/121.74387,40399,34
322,30.984047/121.726879,270908,217
1100,31.191496/121.41093,75372,54
2697,31.319422/121.469372,264649,208
2905,31.398623/121.409041,85557,66
1224,31.201817/121.452116,0,0
1302,31.208346/121.544892,1847075,1452
2402,31.278997/121.510278,56782,43
1984,31.245005/121.517227,34128,27
1936,31.242627/121.730079,1542858,1213
123,30.869886/121.901843,65795,57
150,30.889377/121.176142,432092,347
2776,31.341175/121.618019,293529,227
527,31.058805/121.593285,136594,107
2390,31.277766/121.433047,554158,447
2285,31.266813/121.512658,1078482,835
1163,31.197114/121.442853,1361295,1034
555,31.069946/121.719641,1127984,892
1636,31.229886/121.536598,0,0
2258,31.264433/121.541398,46694,35
1155,31.19622/121.468181,29909,22
763,31.139721/121.673912,989784,1010
1084,31.189816/121.430881,2868,2
1679,31.232407/121.652986,199095,164
801,31.149677/121.729053,1772571,1433
392,31.019191/121.234929,4141,4
1537,31.223367/121.46595,16725,13
1590,31.226966/121.53174,2541965,1955
1466,31.218516/121.463689,49330,37
46,30.781368/121.418953,77896,56
1606,31.227933/121.45361,1364824,1071
2543,31.297053/121.52596,11462,8
1166,31.197512/121.470198,343583,300
2440,31.283793/121.518888,32129,23
952,31.174203/121.431404,491325,379
2115,31.253405/121.091261,489510,371
2808,31.354948/121.496863,1219037,960
2498,31.291192/121.65263,78747,61
1384,31.213332/121.619545,26748,21
168,30.897459/121.151158,107245,79
1841,31.238839/121.438593,34296,26
2860,31.376534/121.563363,6869,5
2389,31.277632/121.380997,47949,35
2815,31.356238/121.568226,507955,415
2173,31.258255/121.471554,1224975,965
1402,31.214641/121.525998,16752,12
267,30.946702/121.624426,253684,206
1283,31.206547/121.306923,1749300,1443
1128,31.193811/121.373792,133270,101
1453,31.217476/121.494788,920861,694
900,31.165863/121.398738,19609,15
373,31.012479/121.240994,19382,15
1503,31.22121/121.411568,277445,211
2628,31.307198/121.511929,1079296,865
1107,31.191847/121.381117,1302871,1000
922,31.168922/121.412651,1205050,944
1056,31.186698/121.44855,58144,46
560,31.071955/121.234457,517382,425
1715,31.233708/121.454373,31541,25
1642,31.230272/121.557714,12904,10
461,31.039851/121.603151,7795,6
2319,31.270362/121.612773,988321,795
1964,31.243917/121.496829,0,0
653,31.110847/121.509512,18586,15
481,31.045313/121.844791,560980,431
2868,31.380093/121.517779,850862,649
401,31.021822/121.590566,554984,441
2632,31.307358/121.524928,8378,6
92,30.8406/121.251681,1676115,1366
646,31.109271/121.617421,721001,544
615,31.098558/121.377147,1026477,812
2571,31.300084/121.504034,542380,409
2576,31.300493/121.323029,1451852,1092
1150,31.195877/121.597043,328653,252
2153,31.256426/121.61001,1062023,820
2078,31.250978/121.44639,15055,11
1109,31.192182/121.466139,57668,42
2467,31.287524/121.51338,57966,47
23,30.738649/121.382934,581970,450
538,31.062883/121.744224,50752,42
836,31.155349/121.375527,219797,171
1793,31.236693/121.467316,2699,2
947,31.172866/121.434994,193130,278
688,31.119287/121.204986,1163049,909
305,30.975347/121.032558,25156,18
2334,31.272097/121.379842,0,0
226,30.922611/121.473581,434882,347
2577,31.300545/121.170082,668965,502
242,30.932543/121.716591,144936,115
1385,31.213397/121.413655,196512,151
507,31.053198/120.907525,102943,77
48,30.7834/121.299618,75280,58
2925,31.410106/121.261072,10807,10
148,30.889225/121.177092,174320,130
331,30.990942/121.12541,137252,104
1367,31.211781/121.405437,0,0
703,31.122623/121.433813,1411176,1101
2254,31.264302/121.428277,172344,134
2987,31.468523/121.425585,314436,247
1544,31.224006/121.423572,6966,5
1931,31.242512/121.481432,0,0
2826,31.360292/121.583955,1214835,914
1285,31.20664/121.419118,2783,2
1221,31.201321/121.404211,342495,273
56,30.798179/121.426469,230574,180
1530,31.223107/121.454329,324362,244
2261,31.264645/121.446818,44349,34
1347,31.211021/121.569582,4107,4
452,31.039072/121.5937,1434,1
436,31.036007/121.46539,358723,270
71,30.815153/121.353426,0,0
2183,31.258656/121.472538,254836,199
1697,31.233096/121.453321,1431,1
1501,31.221052/121.503967,311624,243
1361,31.211598/121.439406,655046,511
1259,31.204135/121.432003,5248,4
754,31.137582/121.083916,424837,324
2174,31.258321/121.496097,41660,31
2035,31.248101/121.495385,6675,5
1711,31.233645/121.53018,12684,9
1008,31.180763/121.476049,756351,618
1664,31.231369/121.403139,8011,6
870,31.159771/121.58896,91980,74
2906,31.399445/121.464161,58013,44
1129,31.19382/121.49524,4082395,3072
1281,31.206201/121.085991,57411,41
1522,31.22258/121.428599,1422098,1089
979,31.177169/121.445517,969272,825
2405,31.279298/121.485756,5575,5
2394,31.278145/121.452159,8258,6
1570,31.225275/121.47164,520356,395
2275,31.26604/121.399004,674466,520
2895,31.395915/121.363062,1864205,1474
1294,31.207247/121.572933,166468,129
1957,31.243463/121.4907,49137,37
1512,31.221705/121.642288,243619,189
2768,31.33876/121.437747,726489,551
2777,31.341417/121.271089,250916,187
662,31.112548/121.538798,1661555,1279
233,30.9269/121.467678,448011,355
72,30.815977/121.436091,11342,10
2887,31.390234/121.254572,1864579,1438
674,31.115176/121.36579,839491,686
133,30.87528/121.057676,20659,15
994,31.178962/121.388264,125188,94
497,31.050344/121.770082,470087,367
695,31.120822/121.29001,1260214,985
2566,31.299749/121.170321,731604,551
2564,31.29962/121.536202,17106,13
366,31.010877/121.240031,51618,39
58,30.800042/121.417303,125206,96
1468,31.21852/121.44019,1528900,1206
241,30.932475/121.692651,1286513,1024
1585,31.226563/121.483486,15064,11
1428,31.216472/121.413336,4311,3
2476,31.288583/121.428686,341994,274
839,31.155403/121.57642,2822552,2190
282,30.956624/121.334663,360949,291
2095,31.252105/121.56398,1525868,1192
2864,31.378285/121.436137,1244076,1093
1682,31.232548/121.478971,277812,235
1980,31.24478/121.505751,63277,48
2237,31.262746/121.517701,243659,184
1206,31.200719/121.519009,26560,21
2362,31.274564/121.51979,500958,377
1300,31.208153/121.41083,6808,6
2828,31.360977/121.444195,433733,365
1132,31.194364/121.400164,4306,3
2400,31.278808/121.419722,791397,634
314,30.97935/121.815249,207838,159
1877,31.240561/121.459431,126981,98
1284,31.206573/121.701043,11128,10
2070,31.250428/121.460956,6995,5
2263,31.264874/121.459338,88443,65
847,31.156874/121.348458,1353113,1130
11,30.730296/121.342643,536960,447
2559,31.299291/121.454034,12396,9
2821,31.358732/121.508333,200237,155
2948,31.420803/121.280523,145029,112
1038,31.18458/121.420921,72277,54
901,31.166007/121.457766,489785,421
2825,31.359987/121.417748,8429,8
2725,31.327041/121.661258,461728,350
1140,31.195131/121.418788,1053095,815
620,31.099755/121.009542,27374,21
276,30.953548/121.636227,466076,362
2553,31.298668/121.541944,1574271,1303
2870,31.381763/121.301878,573048,438
365,31.010467/121.237408,187110,142
741,31.134254/121.280533,1653042,1308
1340,31.210598/121.449688,0,0
1654,31.230933/121.347295,1290426,1048
1138,31.194928/121.366998,125669,100
2068,31.250363/121.465343,4225,3
1755,31.235252/121.415863,2585,2
1792,31.236599/121.469857,1428,1
74,30.823953/121.528367,962912,809
1124,31.193643/121.402511,494975,386
2233,31.262048/121.458128,269271,221
1710,31.233644/121.525549,14054,10
1665,31.231401/121.497622,22170,16
1550,31.224226/121.43839,1815679,1572
2719,31.326226/121.612774,0,0
438,31.036429/121.324198,204268,158
886,31.163201/121.11139,171967,131
1113,31.192397/121.384407,45631,38
2558,31.299261/121.578516,2682838,1952
2357,31.274336/121.39328,339652,260
1121,31.193409/121.393885,1487072,1171
1875,31.240453/121.511773,136774,104
422,31.030657/121.236586,332522,261
43,30.772261/121.378192,4088,3
2619,31.305433/121.435633,137511,106
1077,31.188877/121.43412,160585,120
283,30.956973/121.097333,118429,89
778,31.143774/121.519955,755488,606
2490,31.290502/121.434311,0,0
2339,31.272769/121.57809,14740,11
2123,31.254111/121.408424,1171538,949
243,30.933365/121.873737,479043,377
355,31.006875/121.198317,2627,2
109,30.855815/121.311882,53186,45
812,31.151008/121.324166,194314,144
0,30.705762/121.33512,381511,307
1809,31.237435/121.455917,100279,79
419,31.030352/120.990008,1387,1
1237,31.20257/121.480687,0,0
2966,31.436901/121.294601,27723,25
2718,31.326138/121.48973,1448391,1117
2575,31.30048/121.469206,68057,59
1775,31.235982/121.466191,186295,151
1096,31.19107/121.554321,974241,779
110,30.858416/121.035215,426788,314
2385,31.27726/121.460289,22767,18
1727,31.23423/121.119889,150622,115
1480,31.219437/121.374523,446211,354
2793,31.348329/121.593744,2813,2
2289,31.26748/121.57859,1793022,1547
1906,31.24143/121.475172,1469088,1170
2383,31.276982/121.460649,1417987,1105
2138,31.255173/121.403569,462912,381
1288,31.20694/121.459659,350728,266
1656,31.230981/121.542285,5598,4
1346,31.210891/121.3779,601305,461
2265,31.265054/121.456413,1037345,824
1649,31.230429/121.468099,38856,29
2228,31.261686/121.465662,1331,1
1808,31.237221/121.467334,21799,16
696,31.120864/121.389141,1916004,1475
602,31.091117/121.549904,30098,23
1181,31.198799/121.383701,289619,247
1173,31.198113/121.590353,172019,125
1540,31.223648/121.467523,66161,54
1345,31.210887/121.315496,316455,241
1952,31.243213/121.504331,66563,49
1993,31.245663/121.449725,780210,611
2886,31.389487/121.259676,249427,188
2005,31.246212/121.5359,4305,3
1004,31.180526/121.349428,1384,1
491,31.047975/121.785062,638267,509
259,30.940804/121.073937,75026,59
2940,31.415595/121.188844,202959,153
1139,31.195086/121.440792,0,0
193,30.905367/121.832974,456117,346
385,31.016211/121.412788,636847,521
1349,31.211107/121.59082,857926,668
2366,31.275331/121.286529,239327,187
2327,31.270878/121.658028,0,0
377,31.01294/121.637001,640584,562
808,31.150587/121.499019,213501,159
2050,31.248969/121.473078,1438,1
1963,31.243869/121.440506,8050,6
1890,31.240977/121.494087,0,0
268,30.947965/121.640593,1314580,1029
2955,31.426865/121.351198,227586,171
2805,31.353347/121.441038,755946,578
218,30.919334/121.475563,1455727,1160
1417,31.215381/121.439262,418080,316
704,31.122643/121.734179,706420,609
1261,31.204167/121.411602,1361,1
2480,31.28915/121.229167,248910,190
1662,31.231328/121.487479,42609,31
2179,31.258483/121.368346,71076,56
2813,31.355885/121.375057,940767,727
2449,31.284675/121.516006,640260,536
2665,31.31394/121.382812,2610912,2079
920,31.16872/121.768142,1026263,814
1389,31.213659/121.504661,754116,593
2163,31.256971/121.509351,14284,12
2015,31.246573/121.509144,44346,36
822,31.152571/121.412981,9001,7
2600,31.303224/121.308726,211685,164
1265,31.204349/121.693531,898472,727
2988,31.46933/121.246736,411397,312
2105,31.252601/121.464869,1367,1
2707,31.323091/121.364299,858770,678
431,31.034322/121.601024,674769,519
1485,31.219656/121.49234,30184,24
2829,31.36124/121.451839,673057,511
769,31.141982/121.459872,863070,688
1774,31.23593/121.220028,827628,635
151,30.889897/121.320413,1129938,856
1921,31.242152/121.609858,35271,25
2492,31.290878/121.429094,0,0
2985,31.463063/121.345403,83919,63
1556,31.224487/121.452917,3930,3
330,30.990721/121.803969,101366,79
1987,31.245242/121.479617,189177,150
1862,31.239743/121.512257,0,0
361,31.00948/121.4998,384994,290
1448,31.217249/121.504369,184550,144
1014,31.181485/121.520026,2440272,1938
974,31.176813/121.439114,1039878,858
1896,31.241131/121.487911,1355,1
2253,31.264146/121.532591,1442996,1114
1504,31.221319/121.166272,91880,75
697,31.121127/121.243829,380934,310
1175,31.198149/121.443929,12413,9
2529,31.294732/121.496831,104808,98
826,31.154462/121.123826,4246,4
399,31.021245/121.226791,58411,43
1603,31.227795/121.254172,248130,193
2040,31.24822/121.296297,1347547,1056
2533,31.295004/121.516367,12565,9
663,31.112651/121.404584,12387,9
1571,31.225318/121.437806,127716,95
237,30.929919/121.206039,215525,173
1672,31.231701/121.454022,2874,3
2438,31.283733/121.149832,223015,163
1229,31.202004/121.591317,1427,1
2621,31.306089/121.474725,693189,558
91,30.838466/121.228977,12431,9
2099,31.252404/121.435035,1981935,1515
163,30.895699/121.478289,525550,445
2736,31.328545/121.538592,8574,7
1063,31.187712/121.432106,1436,1
479,31.045068/121.232113,189746,145
19,30.735389/121.358248,46575,34
1414,31.215311/121.523574,1435,1
2710,31.323598/121.638883,85865,62
1203,31.200428/121.437655,134330,101
1757,31.235341/121.477273,11030,9
2760,31.337218/121.465181,2117604,1668
2602,31.303333/121.455058,14025,12
2586,31.301307/121.33124,1209985,981
977,31.177067/121.370844,603205,464
2794,31.348418/121.427796,4461901,3523
1525,31.222697/121.444861,1379,1
1969,31.244249/121.675329,93037,67
1619,31.228895/121.46357,28504,22
1380,31.213015/121.547755,561638,426
2178,31.258454/121.440744,5558,4
1850,31.239436/121.326228,4083,4
690,31.119755/121.577952,211618,169
371,31.01217/121.265575,949992,743
1383,31.213212/121.470589,8564,10
2998,31.492988/121.292044,116237,90
1508,31.22135/121.391319,638377,501
1033,31.183859/121.415119,14385,14
1050,31.186057/121.44872,23565,21
2497,31.291143/121.472012,773688,594
187,30.903117/121.146985,25244,19
2232,31.262045/121.446891,144640,110
1373,31.212328/121.407081,147240,123
1487,31.219945/121.285654,956534,774
1694,31.233011/121.523809,26509,19
460,31.039823/121.280347,5592,4
2650,31.311405/121.553882,668952,765
1119,31.19332/121.430385,1687528,1305
2063,31.250112/121.449922,9505,7
2763,31.337637/121.446597,545057,429
1897,31.241184/121.516051,7146,6
336,30.993467/121.234309,485848,416
2532,31.294885/121.244609,533192,461
2164,31.257123/121.503291,35577,29
672,31.114131/121.394475,1543490,1249
1857,31.239615/121.489026,80775,63
2188,31.258903/121.441965,250356,186
1666,31.231468/121.537215,337356,278
1151,31.195887/121.591747,142415,109
1424,31.216269/121.435171,32169,23
1393,31.213849/121.43028,920560,725
2029,31.247628/121.510061,223036,176
1992,31.245624/121.522839,1041359,815
1912,31.241739/121.537288,51817,40
1411,31.215028/121.438872,22890,16
799,31.149062/121.392526,73748,52
2851,31.371694/121.443832,1278581,1102
1671,31.2317/121.546506,517836,426
115,30.865062/121.662776,954476,782
1157,31.196602/121.461665,172885,130
2869,31.380359/121.304458,438260,344
2672,31.315501/121.535127,129498,102
1526,31.222754/121.459663,277041,224
2726,31.327049/121.443238,1289939,1039
1440,31.21684/121.593486,10941,10
7,30.719644/121.345988,110879,86
1318,31.209479/121.702069,791694,588
1629,31.229151/121.484838,0,0
960,31.174748/121.39247,478953,367
1753,31.23522/121.498835,12755,9
34,30.750457/121.376839,418161,336
1103,31.191702/121.449143,110647,86
2525,31.294508/121.537685,601212,480
1027,31.182633/121.439015,68841,53
1893,31.241036/121.374063,466421,366
12,30.730789/121.343497,1271,1
2212,31.260715/121.622366,12409,9
2785,31.344366/121.51915,131593,108
2865,31.378631/121.277965,210132,166
1495,31.220472/121.440883,0,0
2065,31.250271/121.406561,836581,662
1446,31.217217/121.558644,9267,7
541,31.063923/121.353076,284131,230
1607,31.228014/121.477667,485777,381
2617,31.305124/121.454071,31348,23
818,31.152177/121.172752,815816,667
433,31.035254/121.521118,2876,2
2830,31.361645/121.475443,1147107,887
2027,31.247519/121.322265,3581063,2841
2020,31.246935/121.49406,9870,7
1991,31.245569/121.5156,4101,3
1812,31.237544/121.490371,1437,1
1663,31.231339/121.543694,4280,3
2489,31.290434/121.425041,499888,391
351,31.003024/121.254796,4225,3
1165,31.197367/121.479142,4042,3
1576,31.225675/121.364645,0,0
1104,31.191797/121.442896,14265,10
1622,31.228956/121.481687,8426,7
2410,31.27975/121.497791,2055155,1639
772,31.142865/121.330843,925609,747
264,30.945306/121.729327,544596,412
1557,31.224539/121.550163,376606,295
2422,31.281363/121.459935,1237889,969
2871,31.382369/121.258579,4134,3
878,31.161635/121.286602,194390,144
1419,31.215664/121.46829,1840625,1447
1652,31.230671/121.552848,12243,9
2371,31.276178/121.553996,1298760,1090
2967,31.437104/121.31285,79043,75
1112,31.192395/121.748164,16554,14
182,30.901446/121.904248,18043,15
2596,31.302355/121.515812,297129,231
2047,31.248715/121.481228,100634,75
2921,31.406426/121.476433,1220627,997
904,31.166365/121.419792,860281,676
1258,31.204036/121.437644,74987,57
1729,31.234238/121.521932,8473,6
677,31.116086/121.488253,40304,29
1887,31.240869/121.481603,800668,640
2332,31.2716/121.465223,722793,564
2618,31.305269/121.397452,1262776,1024
161,30.894923/121.319564,277283,217
1549,31.224182/121.421183,11219,9
984,31.177646/121.555355,818428,643
1343,31.210657/121.474053,48161,39
2030,31.247688/121.528106,182842,143
1620,31.228906/121.451142,85913,64
890,31.163432/121.354451,2490591,2052
55,30.797557/121.356113,141772,109
1075,31.188696/121.181232,362715,286
1483,31.219533/121.427561,9963,7
1914,31.241765/121.496726,53918,38
565,31.073134/121.317814,1877509,1495
2361,31.274536/121.097082,123511,93
626,31.102/121.462298,1021942,800
744,31.134786/121.444969,1101261,872
379,31.013227/121.552205,415331,324
1145,31.195619/121.518297,4066,3
80,30.829105/121.180127,380999,295
2749,31.333408/121.552846,278967,224
1813,31.237596/121.488614,3852,3
970,31.176489/121.188906,67130,54
1334,31.210191/121.471168,13993,11
1390,31.213659/121.455113,0,0
2113,31.253373/121.458187,4234,3
1839,31.238801/121.386263,30555,24
2006,31.246271/121.425156,5698,4
1257,31.203987/121.520591,1816074,1417
88,30.834815/121.197836,675003,515
1719,31.233983/121.455055,7000,6
2832,31.364338/121.251014,181899,159
2299,31.267888/121.46753,46068,40
1272,31.20505/121.393756,0,0
1254,31.203911/121.590509,28016,20
388,31.018041/121.055413,45822,33
2876,31.383625/121.268069,246180,199
1095,31.191041/121.713578,0,0
235,30.929541/121.616421,147624,118
1673,31.231749/121.486203,15355,12
2872,31.382497/121.548578,205347,153
2269,31.265578/121.48973,0,0
2562,31.299433/121.524696,5453,4
2446,31.284292/121.273506,336765,273
985,31.177667/121.410757,0,0
1601,31.227697/121.535592,5627,4
861,31.158843/121.127268,893090,699
2223,31.261132/121.093167,232191,174
2343,31.273045/121.546148,967650,799
2504,31.292275/121.524795,8601,6
907,31.16691/121.115166,719127,549
1818,31.237808/121.488092,1260,1
2311,31.269535/121.4975,4096,3
402,31.022923/121.806437,229395,178
205,30.914669/121.471638,580151,443
585,31.085146/121.589124,1271972,990
2218,31.260835/121.366953,1408384,1100
1025,31.182415/121.381272,225397,170
2082,31.251161/121.489743,26163,20
95,30.843004/121.438792,167086,128
2286,31.267263/121.086225,100614,76
374,31.012788/121.228073,87330,78
512,31.054506/121.460002,1203259,982
938,31.171686/121.441221,972423,1069
2314,31.269951/121.336766,8249,6
568,31.074814/121.713455,496435,393
2696,31.319077/121.331853,1579909,1213
2568,31.299851/121.163211,815912,609
581,31.082557/121.430065,93788,73
1357,31.211492/121.571765,326217,241
418,31.030308/121.650922,839881,671
528,31.058917/121.770251,4220,3
2605,31.30361/121.492602,158569,120
2210,31.260555/121.410883,665092,533
456,31.039301/121.593594,982989,784
2837,31.365913/121.177965,320202,252
134,30.876032/121.466173,825970,682
2098,31.252347/121.459317,90629,84
230,30.92643/121.782514,314771,245
729,31.129955/121.336848,2672013,2092
1768,31.235554/121.479641,23585,17
200,30.910136/121.843044,1021825,796
1405,31.214719/121.624972,236530,178
2599,31.302901/121.553485,379214,280
2328,31.271086/121.549327,52218,45
2483,31.289509/121.447288,203588,164
701,31.121996/121.393805,291114,234
457,31.039411/121.819385,93902,79
232,30.92668/121.466784,273752,214
2944,31.4193/121.285094,205230,163
2169,31.257717/121.397666,0,0
809,31.150662/121.434931,432776,348
972,31.176728/121.407443,1355,1
630,31.103599/121.416145,108330,86
2454,31.285698/121.612262,2313006,1865
735,31.132311/121.362691,780605,617
45,30.779826/121.376806,101903,86
203,30.912581/121.465142,206791,161
52,30.796356/121.199264,172033,134
794,31.147903/121.403379,903125,836
2818,31.357217/121.439635,501216,397
96,30.844397/121.528845,1302763,1061
2862,31.377094/121.500868,0,0
716,31.125764/121.562057,2310714,2097
493,31.048468/121.242219,0,0
2364,31.27523/121.515265,668638,532
2797,31.349748/121.506246,704649,573
2941,31.4163/121.496785,164904,129
236,30.929761/121.587992,33432,28
2598,31.302776/121.527305,0,0
2026,31.247178/121.538466,6758,5
2381,31.27688/121.420858,7087,6
2583,31.301105/121.430139,79960,60
1884,31.240806/121.481992,88170,69
1977,31.244568/121.441817,92083,71
590,31.086916/121.387535,2084031,1618
2958,31.428157/121.260412,0,0
654,31.111061/121.395692,6857,6
2392,31.278008/121.492049,223808,179
2519,31.294155/121.418063,695613,554
1085,31.189897/121.354305,2788,2
344,30.998611/121.216212,1005171,787
470,31.042149/121.539262,373723,282
788,31.146112/121.504322,26666,21
987,31.177858/121.346956,1480524,1146
5,30.718302/121.314644,181335,142
2264,31.265/121.48958,1479713,1145
1472,31.218858/121.465451,20074,15
2521,31.294194/121.316828,1040161,807
1894,31.241054/121.449606,94871,69
287,30.960478/121.057529,720262,573
575,31.080002/121.798389,149437,123
1531,31.223114/121.522857,405307,312
2412,31.280003/121.361419,35486,28
2424,31.281665/121.42621,80935,62
789,31.146285/121.518893,150101,122
773,31.142941/121.443942,663633,531
1101,31.191674/121.699103,701917,575
1879,31.240588/121.379145,11161,8
1183,31.198912/121.444187,15390,14
2081,31.251094/121.416046,20830,18
967,31.17609/121.382302,42109,33
270,30.948258/121.324472,97110,77
1574,31.225653/121.480878,49292,37
2505,31.292462/121.271212,535280,403
2509,31.292699/121.478195,141686,246
104,30.85108/121.855994,419262,327
1687,31.232853/121.486408,16968,13
254,30.93817/121.865652,399243,330
1668,31.231585/121.517218,430103,337
2131,31.254745/121.556081,8311,6
2803,31.351912/121.58074,0,0
1009,31.18078/121.423677,79973,64
2493,31.290887/121.435064,461200,362
1476,31.219114/121.423499,1339737,1040
2139,31.255248/121.416487,240998,197
550,31.068626/121.108326,237312,188
1561,31.224731/121.43464,721774,581
1381,31.213061/121.483541,210285,168
1404,31.214689/121.426655,0,0
1861,31.239726/121.139516,503104,372
896,31.165276/121.419648,0,0
2059,31.249918/121.47846,24569,18
1494,31.220434/121.408625,371365,282
544,31.065868/121.534543,9509,7
795,31.148334/121.420448,152237,113
2781,31.343354/121.59331,1396,1
51,30.795602/121.152307,143715,115
1888,31.240874/121.518086,992996,756
1369,31.211918/121.479473,9921,7
1823,31.237944/121.693732,421321,324
266,30.94602/121.106186,17777,16
1837,31.238742/121.530031,170589,125
1082,31.189711/121.363392,0,0
1135,31.19458/121.436178,843642,659
2488,31.290316/121.457814,12498,11
1291,31.207125/121.299924,1012779,880
1959,31.243689/121.515122,0,0
2597,31.302746/121.376994,1092552,839
2512,31.292718/121.410291,1752672,1391
189,30.90387/121.433071,387246,332
1996,31.245938/121.422548,12543,10
2691,31.318438/121.497035,241159,201
2771,31.339206/121.453188,502240,399
1366,31.21176/121.45331,16745,14
2756,31.335151/121.590721,315713,253
1598,31.227544/121.537532,84660,64
916,31.168296/121.588625,316703,257
1210,31.200865/121.448273,1422,1
1676,31.232095/121.20583,996817,818
2471,31.288044/121.356098,8490,6
913,31.16807/121.488657,661607,516
1911,31.241675/121.441049,11216,8
1595,31.227167/121.633295,1031281,796
611,31.096053/121.518157,726251,548
208,30.915686/121.462098,521947,425
1720,31.233984/121.524823,1412,2
723,31.127837/121.380654,1370827,1092
2414,31.28023/121.543164,805304,757
872,31.160199/121.557134,777254,618
2077,31.250826/121.578689,450061,346
2783,31.343828/121.48162,5684,4
2121,31.25393/121.455087,951109,781
1653,31.230748/121.485488,229811,180
1659,31.231119/121.484436,38311,28
2340,31.272774/121.436412,525405,442
2931,31.412982/121.496282,3358752,2603
893,31.163705/121.503747,2905599,2228
2266,31.265321/121.503333,482269,378
1972,31.244479/121.429372,28085,24
1640,31.230201/121.308739,481891,373
1497,31.220719/121.402337,1409,1
2689,31.318369/121.407014,1778746,1398
2053,31.249226/121.448568,176152,135
2350,31.27369/121.537119,1189706,970
1235,31.202376/121.43466,0,0
49,30.790922/121.348126,470481,358
347,31.000658/121.659325,80019,61
760,31.139255/121.409759,777608,702
598,31.0887/121.513069,86107,65
2421,31.280867/121.656939,1422177,1107
945,31.172757/121.425965,1547695,1188
573,31.078561/121.564629,492699,383
190,30.903899/121.906187,34514,26
2445,31.284148/121.481157,1527607,1257
1961,31.243738/121.486223,388246,295
705,31.122978/121.704554,791500,624
668,31.113675/121.383752,130755,110
2127,31.254308/121.459288,916667,702
1932,31.242514/121.493696,570237,455
219,30.919514/121.45936,292327,224
1935,31.242608/121.419862,11050,8
2991,31.475425/121.356951,104161,81
2133,31.254912/121.371838,558622,452
1583,31.226286/121.600124,2870,2
2298,31.267858/121.495135,6916,5
1865,31.239804/121.545118,1266,1
2567,31.299799/121.530915,228414,178
300,30.972355/121.610007,149369,124
170,30.898527/121.22367,271352,219
650,31.109998/121.164842,1172751,892
407,31.023776/121.315484,0,0
1407,31.214767/121.444427,401176,315
853,31.157241/121.418919,2828614,2391
2594,31.302086/121.510034,40280,31
2866,31.379455/121.372876,1170975,905
1686,31.23282/121.468049,4221,3
177,30.900529/121.246804,593781,447
1722,31.234093/121.475011,8582,6
838,31.155384/121.771585,1297160,1020
1048,31.185228/121.1697,275397,217
2368,31.275472/121.436799,98691,82
1704,31.23341/121.483804,0,0
2043,31.248429/121.463698,88930,66
1348,31.211093/121.409091,0,0
659,31.111905/121.05229,9634,8
1092,31.19053/121.445372,5740,4
2717,31.32589/121.477565,33543,24
540,31.063518/121.215539,0,0
2117,31.253601/121.4782,375016,283
130,30.874563/121.067902,389320,300
1939,31.242808/121.420927,1537223,1199
1456,31.21759/121.40829,7153,5
1717,31.233761/121.670586,661831,511
1970,31.244292/121.495265,447877,348
1698,31.233107/121.417598,54644,40
478,31.044697/121.22462,29568,21
740,31.133956/121.526289,1682073,1388
1496,31.220649/121.35994,832921,648
796,31.148773/121.387158,2668692,2305
1791,31.236576/121.465894,5313,4
2287,31.267266/121.385292,568563,468
1926,31.242296/121.490613,1412,1
2358,31.274417/121.257132,1410931,1121
1198,31.200179/121.551597,90384,67
743,31.134548/121.39095,1737240,1308
1643,31.230277/121.448573,353658,276
2003,31.246151/121.472744,0,0
1118,31.192975/121.449755,1563083,1213
1752,31.235177/121.451385,145053,114
2310,31.269521/121.153127,102832,76
2782,31.343386/121.208271,317320,244
1726,31.234225/121.525481,16855,13
1246,31.203349/121.41389,0,0
2634,31.307814/121.504168,5564,4
1994,31.245814/121.411472,232322,179
2464,31.286523/121.538876,6935,5
1833,31.238561/121.455041,267347,206
1582,31.22626/121.551311,4299,4
432,31.035151/121.544702,69934,54
1518,31.222233/121.623547,1288882,1005
1079,31.189335/121.781953,893903,689
1848,31.239319/121.265377,323744,248
172,30.898697/121.172576,47667,37
2118,31.253657/121.443859,580648,429
1193,31.199522/121.44697,189172,149
